"﻿""corpus""",preloaded/ententen21_tt31
,arrest,467,7.090
,debt,436,7.020
,poverty,416,6.840
,regulation,413,6.810
,prejudice,354,6.800
,corruption,62,9.140
,consequence,371,6.740
,bias,340,6.690
,exploitation,338,6.640
,harassment,323,6.630
,occupation,330,6.600
,intrusion,33,7.990
,influence,348,6.500
,pressure,323,6.360
,taxation,291,6.350
,stress,315,6.270
,care,1288,6.290
,obligation,270,6.250
,detention,244,6.210
,yoke,228,6.180
,tax,386,6.160
,shackle,223,6.120
,death,312,6.050
,disturbance,212,6.040
,cycle,235,6.020
,enslavement,197,6.000
,condemnation,198,5.990
,error,227,5.880
,surveillance,183,5.850
,convention,192,5.810
,authority,14,6.080
,harm,214,5.740
,form,31,6.850
,smoking,177,5.730
,government,21,6.630
,dependence,167,5.700
,punishment,166,5.670
,prison,12,6.660
,Britain,222,5.640
,anger,161,5.640
,distraction,159,5.640
,accountability,16,6.880
,servitude,12,7.720
,imprisonment,157,5.620
,need,186,5.610
,necessity,28,8.080
,compulsion,147,5.580
,self,162,5.560
,kind,218,5.550
,homosexuality,144,5.550
,British,22,6.660
,prosecution,166,5.500
,discomfort,140,5.480
,liability,183,5.450
,master,171,5.420
,evil,161,5.410
,Christ,2207,7.700
,Bill,50,7.830
,World,598,6.140
,Iran,544,5.840
,Turkey,479,5.820
,sphere,324,5.720
,Tibet,96,6.160
,Cuba,287,5.640
,Russia,598,5.400
,Jesus,225,5.340
,society,49,7.650
,North,242,5.170
,Belarus,130,5.130
,design,17,5.590
,Constitution,41,7.960
,Hungary,152,5.030
,infringe,76,11.270
,assault,2620,8.590
,rapporteur,803,8.290
,impinge,21,11.230
,crackdown,1047,8.210
,attack,5762,7.700
,encroachment,87,9.370
,trample,33,7.970
,encroach,120,8.760
,clampdown,230,6.830
,found,92,7.290
,standard,249,6.350
,imposition,13,7.010
,insist,66,7.010
,insistence,37,8.170
,provision,152,5.890
,impose,88,6.620
,debate,317,6.770
,record,28,6.700
